,title,company,location,indeed_url,page_number,app_type,app_text,company_url,rank_on_page,description,stats.gender,stats.pronoun,stats.female,stats.veteran,stats.race,stats.nonbinary,stats.non-binary,stats.cisgender,stats.transgender,stats.diversity
0,"Senior Manager, Machine Learning Engineer",Capital One,"New York, NY",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0C3j_zLGvpMLCdiZ0WC46XqVTA1VMZzOzKXPhAXwYlrNag_LLRX9rPXArGELW7xwFITfz-NK1W0tQOVLi_sekCmPBDNjgFO4meUCiFUKLDjBaSULVFcEEt7Cy0a4NUbWZ4YQ_IN0J9W1Im12QP3EbOkWG3duq6cBGR77v46JRwJGJOzGjnl-G9uYPkBwJFbvzvyNLcIQkHp6VBYHcyIa4aO_Mm6eGhBikPMFqci5LrL1LhfHTKuNIH45Fy3MqgVQKERzIdEjFlcm5ea7fSrCPLd36PM1vjG4tY3eTSZeCud27GXr-vmNEzL0_9u0ISYot-wlmAsJUDN1mwY-SNWKsDXiDbNGXMLoPgfC3Kqrdkz9vcPTvP85yw74DNUGNhB2hLVTq9fE-51evW_2kjq9Luq5I6IwdnjzjE=&p=15&fvj=0&vjs=3,2,workday,cannot parse,https://www.capitalonecareers.com/job/-/-/1732/16187876?ss=paid&utm_term=271511216&p_sid=k3HGM-b&utm_campaign=enterprise_tech_nyc&utm_medium=jobad&utm_source=indeed&utm_content=pj_board&p_uid=JVxfdsZgIZ&dclid=CKPwiZ2z0ukCFc-sfgod-JoBQA,16,,0,0,0,0,0,0,0,0,0,0
0,"Senior Manager, Data Engineering",Capital One,"New York, NY",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0C3j_zLGvpMLCdiZ0WC46XqVTA1VMZzOzKXPhAXwYlrNag_LLRX9rPXArGELW7xwFITfz-NK1W0tRfUvjXbaPJ4kIcOl-q8J6CY0Li8rMubtUmw-68ifzEM8Pvhoa7m2fbOfGLzgDr2im9d40o5N5vKfaEzSHuSnmVyh29j0nJRUadRfIuYG6BM3RdAjD830CJGXcuB-lPzMm2tukBbEaeTem7vOriJDRJJNtfhWEOZz7wupg-G5GODAFUtSzfJX3Km12ucON6ruIW_RUVBjfZM_V_fATM2N03WbF2LxxWjP5WxxzHcyGYRXdTwyMKdUG5L0p8Lgd1svVY1MYZM-wacs91IS5NPppHO8RPHmOIdo-oo1GmVu1uvMR7G4MKdezah9-4qy_Pgby9L0DxwL16LFOb_I7OkXoE=&p=0&fvj=0&vjs=3,3,workday,cannot parse,https://www.capitalonecareers.com/job/-/-/1732/16187883?utm_term=271511216&utm_content=pj_board&ss=paid&p_uid=tS81ReF4hm&utm_medium=jobad&p_sid=3PHMmEb&utm_campaign=enterprise_tech_nyc&utm_source=indeed&dclid=COm8zKaz0ukCFUirfgodzMMCBg,1,,0,0,0,0,0,0,0,0,0,0
0,Data Scientist/Data Science Instructor,NYC Data Science Academy,"New York, NY",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0A8aKXix6D0QrOaRp04NE0isoTv0iVbATKVyqNdtbwMjm8velvtCUdrNHPuHo2hUC3vv2iLEFNYXH4Ul7C_6Zv7Fh_-w9qkixcoFvA6gn5NcGMGCf6mfXg0ORHq6O0c_3tQexNhDTZuMOyI3v2zi2w9agGOApdvvYbvQzW_ogL7DC-UC2YQygbGA-gZM7eUfH3RPfShNCOG605aM2rbr-re3XR18c4G6Vynm530MyGCqHuaivEDijZ8CQLwNUecoiQfj2763TkQjsF90rxW3KcGy1AuPs_aaVKnjATDIEl4AOn0bJNIcwEVUqG34-IrJBKHQtk9L90Lko-8IITrp20Vhq4R4Tx6zv-eYQrRDA_sZZQkOy79OGAJq7s4WI-Bfr3rM-VEN2R8DAB6RkuI1R2acJ4M2fbtlofA2Y9YrKQXwPi7M2j3xlNRFhaxBUHbtqcA2eMXa-jK6P2bHxSeCZiQYsai2s5byDOEJArzgJu7D7jTNC6ilG2A&p=1&fvj=0&vjs=3,3,apply now,"data scientist/data science instructor	nyc data science academy	-	new york none none	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	continue	cancel","https://www.indeed.com/viewjob?jk=12adf1fbffb84f55&q=machine+learning+engineer&l=New+York,+NY&from=web&advn=6254290099472589&adid=290038522&sjdu=Bqhw9elUSStMnTHK_6KRbPNWHKknU_8axscraPz7XzklrJkDkfpVDg_DGDz1jXq2hzvp2ZdN8yz9HUTXC4Uf8ymh32DbBYY3DUL91v5YJJw&acatk=1e99brftgfdm4800&pub=4a1b367933fd867b19b072952f68dceb&vjs=3",2,,0,0,0,0,0,0,0,0,0,0
0,Data Engineer AWS Glue/Python,Identity and Access Solutions LLC,"New York, NY",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0DyTwPNaPg-XzS5YFdTi7lwm0d0MqAPqBB4spdrjlvQhXLhA8nWWA35YIfyqoeRWECbdlQm2htXx5Fk0MmNguigHv1KP_7K3Mut0Bowe7csDshw65csqI21qXOxDz-MVCSxCaYGbG1QNkkAgerQWfD9gDK4kt82R-cc8ZmdKY-_Z2qA9yHEqmCtI4V5Mb5KdIVNLukiQn0e7uHY56Uwr69rXLZIrdpeFrAOYk197qc2kRSprEMP3wfyRFBLOT_RQSOULcsSfoURWWJR2AV9QTf2GJCoQTigtuUwuquAc3dA28Csc3uBT98oo-gbLbF-DtZjfJGnw3VRZd9qDujYGonNyvl18J2W1PQu8Spdn4Chaqkg7FHi5_zv5mf0_quxqaOItNi6GeV8fmM9W5KQdUH68WYuUV8josh_Ru6drCoBhGmFrto5W5NTzHDIetfnwOfxM_B8D2y7OM0kIKwN8XukqZ79imF6zRPeJ1hqE6Z99tMVdgc-47_W&p=2&fvj=1&vjs=3,3,apply now,"data engineer aws glue/python	identity and access solutions llc	-	new york, ny	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	attach additional documents	attach additional documents	attach additional documents	attach additional documents	attach additional documents	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	how many years of aws glue experience do you have? *	how many years of python experience do you have? *	are you authorized to work in the following country: united states? *	yes	no	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?cmp=Identity-and-Access-Solutions-LLC&t=Data+Engineer+Aws+Glue+Python&jk=6f3da20e7778b580&sjdu=QwrRXKrqZ3CNX5W-O9jEvc6CLjhP9q_9CNI6q5BjUiljkrlkXEjDJcD3s3wMAJPfDN8JA9zSjqY3TZGvHbRKGsOcpbUNZcVXmuLeTYz1jqw&adid=345946120&pub=4a1b367933fd867b19b072952f68dceb&vjs=3,3,,0,0,0,0,0,0,0,0,0,0
0,"Senior Software Engineer, Machine Learning",Etsy,"Brooklyn, NY",http://indeed.com//rc/clk?jk=6442500630938c40&fccid=9ecb91618c39a24f&vjs=3,3,unknown,cannot parse,https://www.etsy.com/careers/job/75bd9b96-5f2a-47dc-9b73-c1afb17e78cc?lever-source=Indeed,4,,0,0,0,0,0,0,0,0,0,0
0,Machine Learning Engineer,Prolancer,"New York, NY",http://indeed.com//company/Prolancer/jobs/Machine-Learning-Engineer-0ecbcf39d183d6a3?fccid=c4b5d3afa48fa61d&vjs=3,3,apply now,"machine learning engineer	prolancer	-	new york, ny	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	attach additional documents	attach additional documents	attach additional documents	attach additional documents	attach additional documents	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	how many years of machine learning experience do you have? *	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?cmp=Prolancer&t=Machine+Learning+Engineer&jk=0ecbcf39d183d6a3&vjs=3,5,,0,0,0,0,0,0,0,0,0,0
0,Machine Learning Research Engineer,Schrödinger,"New York, NY",http://indeed.com//rc/clk?jk=5efc346f787b01cf&fccid=997247686a12385e&vjs=3,3,apply now,"machine learning research engineer	schrödinger	-	new york, ny us	* these fields are required	first name *	last name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	below you will see questions from the employer that are part of this application.	website	are you authorized to work in the united states? *	yes	no	do you now or will you in the future need an employer to sponsor you for a visa to work in the united states? *	yes	no	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?jk=5efc346f787b01cf&from=serp&vjs=3,6,,0,0,0,0,0,0,0,0,0,0
0,Senior Machine Learning Engineer,Bounce Exchange,"New York, NY",http://indeed.com//rc/clk?jk=1c2ab62284473a44&fccid=3d0506c7b87d872a&vjs=3,3,embedded greenhouse,"apply for this job	*	required	first name	*	last name	*	email	*	phone	resume/cv	drop files here	attach	dropbox	paste	cover letter	drop files here	attach	dropbox	paste	linkedin profile	website	how did you hear about this job?	u.s. equal opportunity employment information (completion is voluntary)	individuals seeking employment at bounce exchange are considered without regards to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation. you are being given the opportunity to provide the following information in order to help us comply with federal and state equal employment opportunity/affirmative action record keeping, reporting, and other legal requirements.	completion of the form is entirely	voluntary	. whatever your decision, it will not be considered in the hiring process or thereafter. any information that you do provide will be recorded and maintained in a confidential file.	gender	please select	male	female	decline to self identify	are you hispanic/latino?	please select	yes	no	decline to self identify	please identify your race	please select	american indian or alaskan native	asian	black or african american	hispanic or latino	white	native hawaiian or other pacific islander	two or more races	decline to self identify	race & ethnicity definitions	if you believe you belong to any of the categories of protected veterans listed below, please indicate by making the appropriate selection.  as a government contractor subject to vietnam era veterans readjustment assistance act (vevraa), we request this information in order to measure the effectiveness of the outreach and positive recruitment efforts we undertake pursuant to vevraa. classification of protected categories is as follows:	a ""disabled veteran"" is one of the following: a veteran of the u.s. military, ground, naval or air service who is entitled to compensation (or who but for the receipt of military retired pay would be entitled to compensation) under laws administered by the secretary of veterans affairs; or a person who was discharged or released from active duty because of a service-connected disability.	a ""recently separated veteran"" means any veteran during the three-year period beginning on the date of such veteran's discharge or release from active duty in the u.s. military, ground, naval, or air service.	an ""active duty wartime or campaign badge veteran"" means a veteran who served on active duty in the u.s. military, ground, naval or air service during a war, or in a campaign or expedition for which a campaign badge has been authorized under the laws administered by the department of defense.	an ""armed forces service medal veteran"" means a veteran who, while serving on active duty in the u.s. military, ground, naval or air service, participated in a united states military operation for which an armed forces service medal was awarded pursuant to executive order 12985.	veteran status	please select	i am not a protected veteran	i identify as one or more of the classifications of a protected veteran	i don't wish to answer	form cc-305	omb control number 1250-0005	expires 1/31/2020	voluntary self-identification of disability	why are you being asked to complete this form?	because we do business with the government, we must reach out to, hire, and provide equal opportunity to qualified people with disabilities	1	.  to help us measure how well we are doing, we are asking you to tell us if you have a disability or if you ever had a disability.  completing this form is voluntary, but we hope that you will choose to fill it out.  if you are applying for a job, any answer you give will be kept private and will not be used against you in any way.	if you already work for us, your answer will not be used against you in any way. because a person may become disabled at any time, we are required to ask all of our employees to update their information every five years.  you may voluntarily self-identify as having a disability on this form without fear of any punishment because you did not identify as having a disability earlier.	how do i know if i have a disability?	you are considered to have a disability if you have a physical or mental impairment or medical condition that substantially limits a major life activity, or if you have a history or record of such an impairment or medical condition.	disabilities include, but are not limited to:	blindness	deafness	cancer	diabetes	epilepsy	autism	cerebral palsy	hiv/aids	schizophrenia	muscular dystrophy	bipolar disorder	major depression	multiple sclerosis (ms)	missing limbs or partially missing limbs	post-traumatic stress disorder (ptsd)	obsessive compulsive disorder	impairments requiring the use of a wheelchair	intellectual disability (previously called mental retardation)	disability status	please select	yes, i have a disability (or previously had a disability)	no, i don't have a disability	i don't wish to answer	reasonable accommodation notice	federal law requires employers to provide reasonable accommodation to qualified individuals with disabilities. please tell us if you require a reasonable accommodation to apply for a job or to perform your job.  examples of reasonable accommodation include making a change to the application process or work procedures, providing documents in an alternate format, using a sign language interpreter, or using specialized equipment.	1	section 503 of the rehabilitation act of 1973, as amended.  for more information about this form or the equal employment obligations of federal contractors, visit the u.s. department of labor's office of federal contract compliance programs (ofccp) website at	www.dol.gov/ofccp	.	public burden statement:  according to the paperwork reduction act of 1995 no persons are required to respond to a collection of information unless such collection displays a valid omb control number. this survey should take about 5 minutes to complete.",https://www.bouncex.com/careers/job-details/?id=1787905&gh_jid=1787905&gh_src=c607a03c1,7,,2,0,1,16,4,0,0,0,0,0
0,Machine Learning Engineer,Bank of America,"New York, NY",http://indeed.com//rc/clk?jk=c4d2b45f58a26a83&fccid=5bd99dfa21c8a490&vjs=3,3,workday,cannot parse,https://careers.bankofamerica.com/en-us/job-detail/20007367/machine-learning-engineer-new-york-new-york-united-states?utm_source=indeed.com&utm_medium=referral&utm_content=organic_jobs&utm_campaign=2020_ghr&cm_mmc=ghr-_-indeed-_-organic_jobs-_-2020_ghr,8,,0,0,0,0,0,0,0,0,0,0
0,"Machine Learning Applied Engineer, Revenue Science",Twitter,"New York, NY",http://indeed.com//rc/clk?jk=354c39bc8624ad01&fccid=7a3824693ee1074b&vjs=3,3,twitter,"personal information	first name*	last name*	address	city	state	select	arrow down icon	select	alabama	alaska	arizona	arkansas	california	colorado	connecticut	delaware	florida	georgia	hawaii	idaho	illinois	indiana	iowa	kansas	kentucky	louisiana	maine	maryland	massachusetts	michigan	minnesota	mississippi	missouri	montana	nebraska	nevada	new hampshire	new jersey	new mexico	new york	north carolina	north dakota	ohio	oklahoma	oregon	pennsylvania	rhode island	south carolina	south dakota	tennessee	texas	utah	vermont	virginia	washington	west virginia	wisconsin	wyoming	district of columbia	american samoa	guam	northern mariana islands	puerto rico	united states minor outlying islands	virgin islands, u.s.	country*	select	arrow down icon	select	afghanistan	aland islands	albania	algeria	andorra	angola	anguilla	antarctica	antigua and barbuda	argentina	armenia	aruba	australia	austria	azerbaijan	bahamas	bahrain	bangladesh	barbados	belarus	belgium	belize	benin	bermuda	bhutan	bolivia, plurinational state of	bonaire, sint eustatius and saba	bosnia and herzegovina	botswana	bouvet island	brazil	british indian ocean territory	brunei darussalam	bulgaria	burkina faso	burundi	cambodia	cameroon	canada	cape verde	cayman islands	central african republic	chad	chile	china	chinese taipei	christmas island	cocos (keeling) islands	collectivity of saint martin	colombia	comoros	congo, rebublic of	congo, democratic republic of	cook islands	costa rica	cote d'ivoire	croatia	cuba	curaçao	cyprus	czech republic	denmark	djibouti	dominica	dominican republic	ecuador	egypt	el salvador	equatorial guinea	eritrea	estonia	ethiopia	falkland islands (malvinas)	faroe islands	fiji	finland	france	french guiana	french polynesia	french southern territories	gabon	gambia	georgia	germany	ghana	gibraltar	greece	greenland	grenada	guadeloupe	guatemala	guernsey	guinea	guinea-bissau	guyana	haiti	heard island and mcdonald islands	honduras	hungary	iceland	india	indonesia	iran, islamic republic of	iraq	ireland	isle of man	israel	italy	jamaica	japan	jersey	jordan	kazakhstan	kenya	kiribati	korea, democratic people's republic of	korea, republic of	kuwait	kyrgyzstan	lao people's democratic republic	latvia	lebanon	lesotho	liberia	libya	liechtenstein	lithuania	luxembourg	macao	macedonia, the former yugoslav republic of	madagascar	malawi	malaysia	maldives	mali	malta	martinique	mauritania	mauritius	mayotte	mexico	moldova, republic of	monaco	mongolia	montenegro	montserrat	morocco	mozambique	myanmar	namibia	nauru	nepal	netherlands	new caledonia	new zealand	nicaragua	niger	nigeria	niue	norfolk island	norway	oman	pakistan	palestinian territory, occupied	panama	papua new guinea	paraguay	peru	philippines	pitcairn	poland	portugal	qatar	reunion	romania	russian federation	rwanda	saint barthélemy	saint helena, ascension and tristan da cunha	saint kitts and nevis	saint lucia	saint pierre and miquelon	saint vincent and the grenadines	samoa	san marino	sao tome and principe	saudi arabia	senegal	serbia	seychelles	sierra leone	singapore	sint maarten	slovakia	slovenia	solomon islands	somalia	south africa	south georgia and the south sandwich islands	south sudan	spain	sri lanka	sudan	suriname	svalbard and jan mayen	swaziland	sweden	switzerland	syrian arab republic	tajikistan	tanzania, united republic of	thailand	timor-leste	togo	tokelau	tonga	trinidad and tobago	tunisia	turkey	turkmenistan	turks and caicos islands	tuvalu	uganda	ukraine	united arab emirates	united kingdom	united states	uruguay	uzbekistan	vanuatu	vatican city state	venezuela, bolivarian republic of	viet nam	virgin islands, british	wallis and futuna	western sahara	yemen	zambia	zimbabwe	this field is required.	email address*	zip code	primary phone*	resume/profile*	upload	required field. pdfs only; max file size is 1mb.	cover letter	upload	required field. pdfs only; max file size is 1mb.	u.s.  equal employment opportunity information  (completion is voluntary)	at twitter, we have a bold aspiration to reach every person on the planet. we believe that goal is more attainable with a team that understands and represents different cultures and backgrounds and we are committed to an inclusive and diverse twitter.	this is where you come in! please take a few minutes to provide us with your information. you are not required to provide this information and you may select “decline to disclose”. your decision to provide information (or not) will not affect your employment or opportunities at twitter.	twitter is an equal opportunity employer. we do not discriminate based on race, color, ethnicity, ancestry, national origin, religion, sex, gender, gender identity, gender expression, sexual orientation, age, disability, veteran status, genetic information, marital status or any legally protected status.	gender*	select	arrow down icon	select	female	male	other or withhold / decline to disclose	this field is required.	race/ethnicity*	select	arrow down icon	select	asian (not hispanic or latinx)	black or african american (not hispanic or latinx)	hispanic or latinx	native american or alaska native (not hispanic or latinx)	native hawaiian or other pacific islander (not hispanic or latinx)	two or more races / multiracial	white (not hispanic or latinx)	withhold / decline to disclose	this field is required.	veteran status*	select	arrow down icon	select	i am not a u.s. veteran.	i identify as a u.s. veteran.	withhold / decline to disclose	this field is required.	gender identity*	select	arrow down icon	select	gender-nonconforming	neither gender-nonconforming nor transgender	transgender	withhold / decline to disclose	this field is required.	sexual orientation*	select	arrow down icon	select	bisexual	gay	heterosexual	lesbian	other	withhold / decline to disclose	this field is required.	veteran branch of service	select	arrow down icon	select	air force	army	coast guard	marines	navy	other	withhold / decline to disclose	this field is required.	you can view the ‘eeo is the law’ poster	here	.	twitter does not accept any unsolicited resumes from recruiting agencies and will not pay fees associated with any such resumes. agencies, please do not send resumes to any twitter location, employee, or email address.	twitter, inc. is committed to working with and providing access and reasonable accommodations to applicants with physical or mental disabilities. if you need an accommodation in order to apply for open job opportunities, please submit a description of your accommodation request to	rarequest-recruiting@twitter.com	. this email is only for accommodation requests related to the application process.	twitter cares about your privacy and protecting your data.  please click the privacy policy link and acknowledge you have read and understood how twitter treats your privacy and your data.	privacy policy - i have read and acknowledge twitter’s	applicant and candidate privacy policy	.	would you like to receive email communication from twitter about career opportunities? you may unsubscribe at any time.	yes	no	applicant data - you have a choice.  can we keep your personal data for both the job you are applying for and any other twitter jobs that we feel you may be a match for?  if you choose yes we will retain your personal data for a period of twelve months to consider you for other job opportunities at twitter.	yes	no	analytics - may we use personal data from your resume and application to analyze and improve the twitter hiring experience.	yes	no	success	thanks for applying!	error	submission failed. please make sure all fields are correctly formatted.	apply",https://careers.twitter.com/en/work-for-twitter/202004/machine-learning-applied-engineer-revenue-science.html,9,,9,0,1,5,3,0,0,0,2,0
0,Software Development Engineer – SageMaker Machine Learning Algorithms,Amazon.com Services LLC,"New York, NY",http://indeed.com//rc/clk?jk=299ba5134ee6ef91&fccid=fe2d21eef233e94a&vjs=3,3,mailto,no form to parse,https://www.amazon.jobs/en/jobs/1151368/software-development-engineer-sagemaker-machine-learning-algorithms?mode=job&iis=Job+Posting&iisn=Indeed+(Free+Posting)&utm_source=indeed.com&utm_campaign=all_amazon&utm_medium=job_aggregator&utm_content=organic&dclid=CMyI6-Kz0ukCFUltfgodFIkCEQ,10,,0,0,0,0,0,0,0,0,0,0
0,Machine Learning Engineer,Temboo,"New York, NY",http://indeed.com//rc/clk?jk=1a9c4e5ad5cb4393&fccid=ce3b6f8ba0332e43&vjs=3,3,mailto,no form to parse,https://temboo.com/jobs/machine-learning-engineer,11,,0,0,0,0,0,0,0,0,0,0
0,Principal Data Scientist / Applied Machine Learning Engineer,CitiusTech,"Manhattan, NY",http://indeed.com//rc/clk?jk=c2ace816c54b5932&fccid=d7ffd11f502090e7&vjs=3,3,apply now,"principal data scientist / applied machine learning engineer	citiustech	-	manhattan+ny	* these fields are required	name *	email *	phone number *	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	below you will see questions from the employer that are part of this application.	address	city	state	below you will see questions from the employer that are part of this application.	postal code	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?jk=c2ace816c54b5932&from=serp&vjs=3,12,,0,0,0,0,0,0,0,0,0,0
0,Machine Learning Engineer,"Amazon Web Services, Inc.","New York, NY",http://indeed.com//rc/clk?jk=d57e449b396274e2&fccid=fe2d21eef233e94a&vjs=3,3,mailto,no form to parse,https://www.amazon.jobs/en/jobs/942951/machine-learning-engineer?mode=job&iis=Job+Posting&iisn=Indeed+(Free+Posting)&utm_source=indeed.com&utm_campaign=all_amazon&utm_medium=job_aggregator&utm_content=organic&dclid=CPap3vWz0ukCFRA_fwodjMwAnA,13,,0,0,0,0,0,0,0,0,0,0
0,People Research Scientist (New York),The Mom Project,"New York, NY",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0BDp_epf89aHDQhKpPegNJQ_ldQpEFZQsM9OcONMGxWx1gfak1_dXnx-pP66vGrO-bFWUi-u_8y8NFCZ1sgAOnTWqdrGY96IlAoDjn0heBTj6m2DxAtQUWWNhMYzpFjyvWYaMRW7gmQVWmWiMKreqJbKbG0zWpe7N5dalMZBMPFKF5_OB40TNqBCAPjA7rm_GeVZ1kB8XBsl0zVkgjs_o4F1RQFjp22yZxHi8DkWtWwq1PMICc4s7a7Ye1-BhSxF-vnW9gTqYrM0fSllRPV28IQ8kN4lsakBGAyz00C8B5cBKlLrXQ0XpeDyyZXtmtwXigIlJ0AG_BMsb8GVJgTWOXnV1R2IFbHbOBAdPN8Ba2LQDP5v9IwjvlRfPECRJfGlyorfIKQH_HDnOY1vLTvrvPy0hXdNYBdYjQpJ1gCfs1B8AM17ESDSMJrVtCGJFn0a-359AJQDKUWZTdrDF8KVzQfcc5zvtqWmVb4nT2XzAzr1dCu6EIFAA4UQDRLsiqTfbM=&p=13&fvj=1&vjs=3,3,mailto,no form to parse,https://themomproject.com/projects/people-research-scientist-new-york-eb8807153e,14,,0,0,0,0,0,0,0,0,0,0
0,Senior Software Engineer,The Mom Project,"New York, NY",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0BDp_epf89aHDQhKpPegNJQ_ldQpEFZQsM9OcONMGxWx1gfak1_dXnx1WAcPp8yNPc45xtNi7ea7DtGtiNY6d-NamcN6GAKij_P7PJ5p57Xi4HgZQE49yL2f2UrmEo3RMFq4Ne3Pp-X4pjV5dFk0btoHZfzvtIUdGKFn4DjHXxq8XeA08o-WxFobOraDux8n27K4d50guEwOhgw2aXWcC1fqSmyRWKQ1xoPgY67-pFnNenK7htkH2yz-NU-de34QiSB7oAsmti2fJHbBxT1fTENcaXcx3dF2ugQVG176JsMpz6MXZ0zIEft1__AY3yiXRHd3z5sdgcRVXUQ9Ia-AfKEjwFIqie7q07l04-12xdfSLaw5-tczphWOH_X97dqaObG-okvCJAe_LVc48FmhaZKZzrbTWgTmdqVsly8orRI5CywiuVklrauOmDO5xU61PxnxCZV8Xd9D8iB2PDkgmR4sPrut9LTaMDwtM7vuM8rYxA8ZgRUdQZh&p=14&fvj=1&vjs=3,3,mailto,no form to parse,https://themomproject.com/projects/senior-software-engineer-c98353f104,15,,0,0,0,0,0,0,0,0,0,0
0,Apps Systems Engineer 6 - Quants Platform Administrator,Wells Fargo Bank,"New York, NY",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0D-QYXBcdyEr9NfizzB_qIGqzFBtZbzQ0wZNEBWfpfDWAFOHHj036VtaVpzSGdsaxBBAWrj-O1tfU-BIgEMJQk4zmQHSMqs5z7SHu8Q6auPjVppTVvoF6HbnynyL7xarAEgT4F4lMjRS7jdHM2trNtaghDVc-nNWHE9dAH1BclsEsDezZ8xXGd1UWNKi1mO2c2MYQvq_9CpoR6AqWGNCPjKq9NbMZ-T3s2E0tm2aHMgaV1jtCVtURBF02CWCaz8nHCidUDPeScFK28IeWnotr8Q1LSdVM3RhPS4y3E2SfAKdij6mE_la7LZEA_31i29gOYK-NEycgm6916WpdeRyKWZotzyzKKMOfm81utUrpM4GfvkdOKlMxxgmkl46pgNxNXhJsYaEIizb-NvhT49V3FvNgF-wY32Ha0=&p=15&fvj=0&vjs=3,3,mailto,no form to parse,https://www.wellsfargojobs.com/job/-/-/1251/14843689?utm_source=indeed&utm_medium=jobad&utm_content=pj_board&p_uid=7V4eVkRiy1&p_sid=QahDmIb&utm_campaign=enterprise_technical&ss=paid&dclid=COGXzo200ukCFQWwfgodFZ4Alw,16,,0,0,0,0,0,0,0,0,0,0
0,Data Engineer (w/ Healthcare Domain experience),Enterprise Integration,"New York, NY",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0DvoJyaKuFyPFobiofqj1PTm7bWN9F5xqhd3FkRJk0-duo0HFTym9vsz1M2GihenUMgVICAdhotav2oYXb4LFFn6ciHakkzhVo7AXtJVEXmV01YPU0vknrBTCtnEhm-aLxrRFdtPrJjL7F-nY3_L3-k5vhhISS1iGvFPzLFZo0Fdw4CEYZjF1ZmUum44IxlIfdwsiCHW3KZW9d4uTA6nZmb-uuGUmYQLvu71Y3IF_iXDMaoGsS03yor8_8_E58PYnXXvvu9clRV8B9-GuWvuXKwy6uCfvL6YrBE_69k_Ig5a4xaxU8Syya9Dv2exOQRx5nZtR8XIhtzpqfI_hfVTITs4eNMv36Tn-5FULAL31Lqew-kW5-sGhOPsBad1CbCM4UXtbiwJTLkcKVTWrpA2CSmzz3P1t3EIbtq5bmOIbyjA4NZH_fc6ReUvNlvEaJn2csAPye3mllMEmaY4bShHy0GOFdNggKVBAiOLfsjY4Oem4rPHv7vmFfewALM2KtJFeCg5YV7KcKGgA==&p=0&fvj=1&vjs=3,4,apply now,"data engineer (w/ healthcare domain experience)	enterprise integration	-	new york, ny	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	attach additional documents	attach additional documents	attach additional documents	attach additional documents	attach additional documents	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	how many years of c# programming experience do you have? *	how many years of healthcare domain experience do you have? *	how many years of r experience do you have? *	how many years of sql experience do you have? *	how many years of python experience do you have? *	how many years of etl experience do you have? *	what is the highest level of education you have completed? *	none	high school or equivalent	associate	bachelor's	master's	doctorate	are you able to work in new york, ny? *	yes	no	are you authorized to work in the following country: united states? *	yes	no	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?cmp=Enterprise-Integration&t=Data+Engineer&jk=586c2cd6c69e182e&sjdu=QwrRXKrqZ3CNX5W-O9jEvc6CLjhP9q_9CNI6q5BjUikoxKh7JXY4drLfIF26uExZ1hUw_8dX18H-8bXceiaq90SmtjEd7kiTepAT6omNi5f3Ypync7DZ9RVUe5hDumJI&adid=331948617&pub=4a1b367933fd867b19b072952f68dceb&vjs=3,1,,0,0,0,0,0,0,0,0,0,0
